[1.e+08 1.e-44]
[2.12209470e+08 1.66654477e-47]
[2.12209470e+08 1.66654477e-47]
[2.10968584e+08 1.77001005e-47]
[2.10968584e+08 1.77001005e-47]
[2.10925728e+08 1.79133322e-47]
[2.10925728e+08 1.79133322e-47]
[2.10925728e+08 1.79133322e-47]
[2.10816020e+08 2.12869792e-47]
[2.10816020e+08 2.12869792e-47]
[2.10816020e+08 2.12869792e-47]
[2.10816020e+08 2.12869792e-47]
[2.10639164e+08 1.69778244e-47]
[2.11310093e+08 1.87454759e-47]
[2.11310093e+08 1.87454759e-47]
[2.11310093e+08 1.87454759e-47]
[2.11310093e+08 1.87454759e-47]
[2.11310093e+08 1.87454759e-47]
[2.11001926e+08 1.84232721e-47]
[2.11001926e+08 1.84232721e-47]
[2.11001926e+08 1.84232721e-47]
[2.11001926e+08 1.84232721e-47]
[2.11001926e+08 1.84232721e-47]
[2.10858163e+08 1.95926925e-47]
[2.10858163e+08 1.95926925e-47]
[2.10858163e+08 1.95926925e-47]
[2.10858163e+08 1.95926925e-47]
[2.10858163e+08 1.95926925e-47]
[2.10360678e+08 1.93612325e-47]
[2.10360678e+08 1.93612325e-47]
[2.10360678e+08 1.93612325e-47]
[2.09463023e+08 1.70638518e-47]
[2.09575183e+08 1.72432475e-47]
[2.08953986e+08 1.83294575e-47]
[2.08953986e+08 1.83294575e-47]
[2.08953986e+08 1.83294575e-47]
[2.08953986e+08 1.83294575e-47]
[2.08953986e+08 1.83294575e-47]
[2.07901014e+08 1.51496971e-47]
[2.07901014e+08 1.51496971e-47]
[2.07901014e+08 1.51496971e-47]
[2.07901014e+08 1.51496971e-47]
[2.06936469e+08 1.55618818e-47]
[2.07456304e+08 1.79458230e-47]
[2.07456304e+08 1.79458230e-47]
[2.08337843e+08 1.77290148e-47]
[2.08337843e+08 1.77290148e-47]
[2.08337843e+08 1.77290148e-47]
[2.07543966e+08 2.09958951e-47]
[2.07543966e+08 2.09958951e-47]
[2.08784679e+08 1.82160605e-47]
[2.08784679e+08 1.82160605e-47]
[2.08784679e+08 1.82160605e-47]
[2.08310474e+08 1.63449066e-47]
[2.08310474e+08 1.63449066e-47]
[2.08310474e+08 1.63449066e-47]
[2.0891104e+08 1.6919275e-47]
[2.0891104e+08 1.6919275e-47]
[2.08470854e+08 2.27209997e-47]
[2.09424250e+08 1.49785309e-47]
[2.09424250e+08 1.49785309e-47]
[2.09424250e+08 1.49785309e-47]
[2.09245796e+08 1.73607490e-47]
[2.08519958e+08 1.64811002e-47]
[2.08519958e+08 1.64811002e-47]
[2.08833863e+08 1.70067942e-47]
[2.08833863e+08 1.70067942e-47]
[2.08833863e+08 1.70067942e-47]
[2.09268300e+08 1.64864743e-47]
[2.09268300e+08 1.64864743e-47]
[2.09268300e+08 1.64864743e-47]
[2.09530096e+08 1.76738137e-47]
[2.09530096e+08 1.76738137e-47]
[2.08955881e+08 1.63646689e-47]
[2.09292396e+08 1.82869250e-47]
[2.09292396e+08 1.82869250e-47]
[2.09292396e+08 1.82869250e-47]
[2.09292396e+08 1.82869250e-47]
[2.07880917e+08 1.60269678e-47]
[2.07921352e+08 1.76990667e-47]
[2.07921352e+08 1.76990667e-47]
[2.07921352e+08 1.76990667e-47]
[2.07921352e+08 1.76990667e-47]
[2.09489611e+08 2.87627780e-47]
[2.09489611e+08 2.87627780e-47]
[2.09489611e+08 2.87627780e-47]
[2.08729911e+08 2.53251319e-47]
[2.08729911e+08 2.53251319e-47]
[2.07733604e+08 1.95233465e-47]
[2.07733604e+08 1.95233465e-47]
[2.06664174e+08 1.67930879e-47]
[2.06664174e+08 1.67930879e-47]
[2.06664174e+08 1.67930879e-47]
[2.04246081e+08 1.83960481e-47]
[2.04246081e+08 1.83960481e-47]
[2.04246081e+08 1.83960481e-47]
[2.04246081e+08 1.83960481e-47]
[2.04246081e+08 1.83960481e-47]
[2.03928803e+08 1.48510968e-47]
[2.03928803e+08 1.48510968e-47]
[2.03712204e+08 1.89680016e-47]
[2.03712204e+08 1.89680016e-47]
[2.03712204e+08 1.89680016e-47]
[2.03897782e+08 2.22867646e-47]
[2.03897782e+08 2.22867646e-47]
[2.02312328e+08 2.05630455e-47]
[2.02312328e+08 2.05630455e-47]
[2.02312328e+08 2.05630455e-47]
[2.04458604e+08 1.50918027e-47]
[2.04458604e+08 1.50918027e-47]
[2.05253439e+08 1.85411684e-47]
[2.05253439e+08 1.85411684e-47]
[2.05253439e+08 1.85411684e-47]
[2.05994926e+08 2.08575113e-47]
[2.05994926e+08 2.08575113e-47]
[2.05994926e+08 2.08575113e-47]
[2.06149533e+08 1.79958330e-47]
[2.06149533e+08 1.79958330e-47]
[2.07477364e+08 1.71107028e-47]
[2.05177948e+08 1.80966881e-47]
[2.05177948e+08 1.80966881e-47]
[2.05177948e+08 1.80966881e-47]
[2.05177948e+08 1.80966881e-47]
[2.06464380e+08 3.25117673e-47]
[2.06007132e+08 3.05940150e-47]
[2.06007132e+08 3.05940150e-47]
[2.06351371e+08 2.52404580e-47]
[2.06351371e+08 2.52404580e-47]
[2.06540118e+08 2.80442495e-47]
[2.07204331e+08 2.60264134e-47]
[2.05453291e+08 1.68371988e-47]
[2.05458741e+08 1.70033877e-47]
[2.05458741e+08 1.70033877e-47]
[2.04937677e+08 1.41458421e-47]
[2.04937677e+08 1.41458421e-47]
[2.08573315e+08 1.69925465e-47]
[2.08573315e+08 1.69925465e-47]
[2.08573315e+08 1.69925465e-47]
[2.07666433e+08 2.84281847e-47]
[2.07666433e+08 2.84281847e-47]
[2.06016902e+08 2.60757543e-47]
[2.06016902e+08 2.60757543e-47]
[2.06016902e+08 2.60757543e-47]
[2.0464521e+08 2.3952786e-47]
[2.0316706e+08 1.9222388e-47]
[2.0316706e+08 1.9222388e-47]
[2.0316706e+08 1.9222388e-47]
[2.0316706e+08 1.9222388e-47]
[2.02622546e+08 1.53856278e-47]
[2.01749374e+08 1.68885813e-47]
[2.01749374e+08 1.68885813e-47]
[2.01749374e+08 1.68885813e-47]
[2.01134515e+08 1.79026719e-47]
[2.02355511e+08 1.32908213e-47]
[2.02355511e+08 1.32908213e-47]
[2.02514819e+08 1.39035554e-47]
[2.02977705e+08 1.80943194e-47]
[2.02977705e+08 1.80943194e-47]
[2.01284640e+08 1.92976315e-47]
[2.01284640e+08 1.92976315e-47]
[2.00624737e+08 1.64030310e-47]
[2.00330049e+08 1.72592314e-47]
[2.00330049e+08 1.72592314e-47]
[2.02559515e+08 1.49244908e-47]
[2.02559515e+08 1.49244908e-47]
[2.05385293e+08 1.93287123e-47]
[2.06030945e+08 1.87699911e-47]
[2.06030945e+08 1.87699911e-47]
[2.05167452e+08 1.57265278e-47]
[2.05167452e+08 1.57265278e-47]
[2.03546057e+08 1.65249231e-47]
[2.03546057e+08 1.65249231e-47]
[2.03546057e+08 1.65249231e-47]
[2.03445109e+08 1.67447778e-47]
[2.04257506e+08 1.74821953e-47]
[2.04257506e+08 1.74821953e-47]
[2.01744769e+08 1.76627070e-47]
[2.01744769e+08 1.76627070e-47]
[2.00902448e+08 1.88473601e-47]
[2.01483762e+08 1.68902822e-47]
[2.01422856e+08 1.70591294e-47]
[2.01422856e+08 1.70591294e-47]
[2.01422856e+08 1.70591294e-47]
[2.00675012e+08 1.45116504e-47]
[2.00675012e+08 1.45116504e-47]
[2.00670550e+08 1.60453899e-47]
[2.00670550e+08 1.60453899e-47]
[2.00670550e+08 1.60453899e-47]
[2.00095273e+08 1.80875978e-47]
[2.00095273e+08 1.80875978e-47]
[2.00967952e+08 1.77800068e-47]
[2.00967952e+08 1.77800068e-47]
[2.00967952e+08 1.77800068e-47]
[2.01300486e+08 1.64145997e-47]
[2.01300486e+08 1.64145997e-47]
[2.01300486e+08 1.64145997e-47]
[2.01300486e+08 1.64145997e-47]
[2.01300486e+08 1.64145997e-47]
[2.01478852e+08 1.66282862e-47]
[2.01478852e+08 1.66282862e-47]
[2.01478852e+08 1.66282862e-47]
[2.01478852e+08 1.66282862e-47]
[2.01094167e+08 1.66424914e-47]
[2.00853692e+08 1.81829768e-47]
[2.00853692e+08 1.81829768e-47]
[2.00853692e+08 1.81829768e-47]
[2.00853692e+08 1.81829768e-47]
[2.00853692e+08 1.81829768e-47]
[2.02633374e+08 1.65022113e-47]
[2.02980825e+08 1.77534526e-47]
[2.02980825e+08 1.77534526e-47]
[2.02980825e+08 1.77534526e-47]
[2.02980825e+08 1.77534526e-47]
[2.02365533e+08 2.13584582e-47]
[2.02027275e+08 1.97342914e-47]
[2.02948385e+08 1.69118691e-47]
[2.02948385e+08 1.69118691e-47]
[2.02948385e+08 1.69118691e-47]
[2.01252126e+08 1.84356834e-47]
[2.01252126e+08 1.84356834e-47]
[2.01252126e+08 1.84356834e-47]
[2.01252126e+08 1.84356834e-47]
[2.00440584e+08 1.77351181e-47]
[1.99615015e+08 1.60719249e-47]
[1.99917990e+08 1.84031629e-47]
[1.99917990e+08 1.84031629e-47]
[1.99917990e+08 1.84031629e-47]
[1.99917990e+08 1.84031629e-47]
[2.01570381e+08 1.25493891e-47]
[2.02060675e+08 1.65615476e-47]
[2.02060675e+08 1.65615476e-47]
[2.02060675e+08 1.65615476e-47]
[2.02399515e+08 1.68973220e-47]
[2.01788343e+08 2.20766398e-47]
[2.01788343e+08 2.20766398e-47]
[2.01788343e+08 2.20766398e-47]
[2.01788343e+08 2.20766398e-47]
[2.00821369e+08 2.02834885e-47]
[2.01440006e+08 2.34269146e-47]
[2.01440006e+08 2.34269146e-47]
[2.00934563e+08 1.80346593e-47]
[2.00934563e+08 1.80346593e-47]
[1.98390737e+08 1.75478723e-47]
[1.97888652e+08 2.00815837e-47]
[1.99100836e+08 1.86300079e-47]
[1.99100836e+08 1.86300079e-47]
[2.00331111e+08 1.70047718e-47]
[2.00331111e+08 1.70047718e-47]
[2.01301458e+08 1.70463806e-47]
[2.01301458e+08 1.70463806e-47]
[2.01301458e+08 1.70463806e-47]
[2.01301458e+08 1.70463806e-47]
[2.01301458e+08 1.70463806e-47]
[2.03391890e+08 1.65773546e-47]
[2.03391890e+08 1.65773546e-47]
[2.03391890e+08 1.65773546e-47]
[2.03391890e+08 1.65773546e-47]
[2.03391890e+08 1.65773546e-47]
[2.03730091e+08 1.66341310e-47]
[2.03730091e+08 1.66341310e-47]
[2.03730091e+08 1.66341310e-47]
[2.03730091e+08 1.66341310e-47]
[2.03988254e+08 1.83956565e-47]
[2.04589802e+08 1.29916203e-47]
[2.04778731e+08 1.53351898e-47]
[2.0483381e+08 1.9934222e-47]
[2.0483381e+08 1.9934222e-47]
[2.0483381e+08 1.9934222e-47]
[2.05174415e+08 2.74037331e-47]
[2.04570356e+08 2.56427222e-47]
[2.04570356e+08 2.56427222e-47]
[2.04054149e+08 2.07057752e-47]
[2.04054149e+08 2.07057752e-47]
[2.04285820e+08 2.87871133e-47]
[2.04285820e+08 2.87871133e-47]
[2.04285820e+08 2.87871133e-47]
[2.04285820e+08 2.87871133e-47]
[2.02965680e+08 2.46108865e-47]
[2.03592596e+08 3.21490169e-47]
[2.03592596e+08 3.21490169e-47]
[2.05845327e+08 2.63378692e-47]
[2.05210839e+08 1.75845226e-47]
[2.05210839e+08 1.75845226e-47]
[2.04846034e+08 1.19502181e-47]
[2.04846034e+08 1.19502181e-47]
[2.04846034e+08 1.19502181e-47]
[2.03416891e+08 1.20577938e-47]
[2.03416891e+08 1.20577938e-47]
[2.03811267e+08 1.28997997e-47]
[2.03811267e+08 1.28997997e-47]
[2.03834625e+08 1.39353888e-47]
[2.03995884e+08 1.54741306e-47]
[2.03995884e+08 1.54741306e-47]
[2.05607181e+08 2.26063570e-47]
[2.05607181e+08 2.26063570e-47]
[2.05607181e+08 2.26063570e-47]
[2.05691559e+08 1.81980691e-47]
[2.05691559e+08 1.81980691e-47]
[2.05937882e+08 1.81588076e-47]
[2.05937882e+08 1.81588076e-47]
[2.05592792e+08 1.79694373e-47]
[2.05592792e+08 1.79694373e-47]
[2.05592792e+08 1.79694373e-47]
[2.03185674e+08 2.37020973e-47]
[2.03185674e+08 2.37020973e-47]
[2.02751733e+08 2.19678210e-47]
[2.02751733e+08 2.19678210e-47]
[2.02751733e+08 2.19678210e-47]
[2.04420767e+08 1.93439472e-47]
[2.05446578e+08 1.75998460e-47]
[2.05364740e+08 1.76623855e-47]
[2.05364740e+08 1.76623855e-47]
[2.05364740e+08 1.76623855e-47]
[2.05297205e+08 1.97214155e-47]
[2.03485718e+08 1.60759660e-47]
[2.03485718e+08 1.60759660e-47]
[2.03485718e+08 1.60759660e-47]
[2.03485718e+08 1.60759660e-47]
[2.04986195e+08 1.31054742e-47]
[2.05115901e+08 1.35333549e-47]
[2.05115901e+08 1.35333549e-47]
[2.05840012e+08 1.39403788e-47]
[2.05840012e+08 1.39403788e-47]
[2.05820873e+08 1.27941961e-47]
[2.05820873e+08 1.27941961e-47]
[2.06087063e+08 1.61213913e-47]
[2.06935089e+08 1.71042421e-47]
[2.06935089e+08 1.71042421e-47]
[2.08090592e+08 1.91813609e-47]
[2.08090592e+08 1.91813609e-47]
[2.08090592e+08 1.91813609e-47]
[2.08090592e+08 1.91813609e-47]
[2.08090592e+08 1.91813609e-47]
[2.06514368e+08 2.24355551e-47]
[2.06514368e+08 2.24355551e-47]
[2.06514368e+08 2.24355551e-47]
[2.05416446e+08 2.15418441e-47]
[2.05416446e+08 2.15418441e-47]
[2.04230874e+08 2.99660051e-47]
[2.04230874e+08 2.99660051e-47]
[2.04005761e+08 2.42015125e-47]
[2.02731678e+08 1.67271505e-47]
[2.02731678e+08 1.67271505e-47]
[2.02388390e+08 1.47250305e-47]
[2.01541586e+08 1.60682653e-47]
[2.01541586e+08 1.60682653e-47]
[2.01541586e+08 1.60682653e-47]
[2.01541586e+08 1.60682653e-47]
[2.02032441e+08 1.68959712e-47]
[2.02032441e+08 1.68959712e-47]
[2.02032441e+08 1.68959712e-47]
[2.02032441e+08 1.68959712e-47]
[2.02032441e+08 1.68959712e-47]
[2.02918110e+08 1.26919488e-47]
[2.02918110e+08 1.26919488e-47]
[2.02918110e+08 1.26919488e-47]
[2.02918110e+08 1.26919488e-47]
[2.01133496e+08 1.41200842e-47]
[2.01418029e+08 1.40157392e-47]
[2.01418029e+08 1.40157392e-47]
[2.00926535e+08 1.48311905e-47]
[2.00926535e+08 1.48311905e-47]
[1.99215344e+08 1.98872187e-47]
[1.98094868e+08 2.50248959e-47]
[1.97045913e+08 2.06278317e-47]
[1.97045913e+08 2.06278317e-47]
[1.97045913e+08 2.06278317e-47]
[1.98145589e+08 1.49929620e-47]
[1.99020488e+08 1.52416810e-47]
[1.99020488e+08 1.52416810e-47]
[2.00622756e+08 1.55619859e-47]
[2.00622756e+08 1.55619859e-47]
[2.02258267e+08 1.60945918e-47]
[2.02314443e+08 1.49321335e-47]
[2.02314443e+08 1.49321335e-47]
[2.01748311e+08 1.71417159e-47]
[2.01748311e+08 1.71417159e-47]
[2.01748311e+08 1.71417159e-47]
[2.00905945e+08 1.66121337e-47]
[2.00905945e+08 1.66121337e-47]
[2.00905945e+08 1.66121337e-47]
[2.00905945e+08 1.66121337e-47]
[2.00905945e+08 1.66121337e-47]
[2.00937185e+08 2.59570069e-47]
[2.00937185e+08 2.59570069e-47]
[2.00937185e+08 2.59570069e-47]
[2.01906998e+08 2.33096286e-47]
[2.01644096e+08 1.66391489e-47]
[2.01419303e+08 1.64488290e-47]
[2.01419303e+08 1.64488290e-47]
[2.01419303e+08 1.64488290e-47]
[2.01419303e+08 1.64488290e-47]
[2.01419303e+08 1.64488290e-47]
[2.01175128e+08 1.90112619e-47]
[2.01175128e+08 1.90112619e-47]
[2.01175128e+08 1.90112619e-47]
[2.01082345e+08 1.61798715e-47]
[2.01082345e+08 1.61798715e-47]
[2.00695640e+08 1.52350392e-47]
[2.00695640e+08 1.52350392e-47]
[2.00695640e+08 1.52350392e-47]
[2.00695640e+08 1.52350392e-47]
[2.00695640e+08 1.52350392e-47]
[2.00822643e+08 1.53574136e-47]
[2.00822643e+08 1.53574136e-47]
[2.00822643e+08 1.53574136e-47]
[2.00822643e+08 1.53574136e-47]
[2.00822643e+08 1.53574136e-47]
[2.01674191e+08 1.12980167e-47]
[2.01674191e+08 1.12980167e-47]
[2.01674191e+08 1.12980167e-47]
[2.00498206e+08 1.30459740e-47]
[2.01533010e+08 1.40738127e-47]
[2.01814336e+08 1.25504310e-47]
[2.01814336e+08 1.25504310e-47]
[2.01814336e+08 1.25504310e-47]
[2.01350169e+08 1.51742287e-47]
[2.01984940e+08 1.72646063e-47]
[2.00420276e+08 8.44173696e-48]
[1.99632398e+08 1.02272387e-47]
[1.99632398e+08 1.02272387e-47]
[1.99894637e+08 1.16634670e-47]
[1.99894637e+08 1.16634670e-47]
[2.00113575e+08 1.06823694e-47]
[2.00113575e+08 1.06823694e-47]
[2.00113575e+08 1.06823694e-47]
[2.00113575e+08 1.06823694e-47]
[2.01163666e+08 1.09753273e-47]
[2.01321402e+08 1.20240746e-47]
[2.01837896e+08 1.28219506e-47]
[2.01837896e+08 1.28219506e-47]
[2.01837896e+08 1.28219506e-47]
[2.00886991e+08 1.64348834e-47]
[2.00906342e+08 1.67691265e-47]
[2.00906342e+08 1.67691265e-47]
[2.00906342e+08 1.67691265e-47]
[2.00906342e+08 1.67691265e-47]
[2.00906342e+08 1.67691265e-47]
[2.00021084e+08 1.62558441e-47]
[2.00021084e+08 1.62558441e-47]
[2.00021084e+08 1.62558441e-47]
[2.00021084e+08 1.62558441e-47]
[2.00021084e+08 1.62558441e-47]
[2.00201042e+08 1.50407319e-47]
[2.00201042e+08 1.50407319e-47]
[2.00837793e+08 1.52171301e-47]
[2.01487701e+08 1.55592106e-47]
[2.01487701e+08 1.55592106e-47]
[2.02027026e+08 1.87718611e-47]
[2.00901172e+08 1.84134712e-47]
[2.00682260e+08 1.78815412e-47]
[2.00682260e+08 1.78815412e-47]
[2.00682260e+08 1.78815412e-47]
[1.99634765e+08 1.29615122e-47]
[1.98269480e+08 1.46217792e-47]
[1.99164654e+08 1.57369160e-47]
[1.99164654e+08 1.57369160e-47]
[1.99164654e+08 1.57369160e-47]
[2.00389094e+08 2.84005805e-47]
[2.00389094e+08 2.84005805e-47]
[2.00389094e+08 2.84005805e-47]
[2.00389094e+08 2.84005805e-47]
[2.00389094e+08 2.84005805e-47]
[2.00171969e+08 2.84439023e-47]
[2.00171969e+08 2.84439023e-47]
[2.00171969e+08 2.84439023e-47]
[2.00171969e+08 2.84439023e-47]
[2.00007057e+08 1.80931028e-47]
[2.00018076e+08 1.98316085e-47]
[2.00018076e+08 1.98316085e-47]
[1.99579443e+08 1.73158123e-47]
[1.99579443e+08 1.73158123e-47]
[1.99579443e+08 1.73158123e-47]
[2.00188843e+08 1.61064069e-47]
[2.00267238e+08 1.65659626e-47]
[2.00267238e+08 1.65659626e-47]
[2.00267238e+08 1.65659626e-47]
[2.00081203e+08 1.74885331e-47]
[1.98937389e+08 1.55250292e-47]
[2.00473170e+08 1.60135152e-47]
[1.98577391e+08 1.78400199e-47]
[1.98577391e+08 1.78400199e-47]
[1.97727886e+08 1.74891300e-47]
[1.96897407e+08 1.34472262e-47]
[1.95173014e+08 1.65133112e-47]
[1.95173014e+08 1.65133112e-47]
[1.95173014e+08 1.65133112e-47]
[1.96061038e+08 1.70135279e-47]
[1.96013616e+08 1.95152682e-47]
[1.96013616e+08 1.95152682e-47]
[1.96013616e+08 1.95152682e-47]
[1.95220630e+08 1.69259629e-47]
[1.95220630e+08 1.69259629e-47]
[1.95106825e+08 1.55693264e-47]
[1.95106825e+08 1.55693264e-47]
[1.92919481e+08 1.65127090e-47]
[1.92919481e+08 1.65127090e-47]
[1.92919481e+08 1.65127090e-47]
[1.92700253e+08 1.60360058e-47]
[1.92700253e+08 1.60360058e-47]
[1.92700253e+08 1.60360058e-47]
[1.92700253e+08 1.60360058e-47]
[1.92700253e+08 1.60360058e-47]
[1.93030653e+08 1.97485988e-47]
[1.93030653e+08 1.97485988e-47]
[1.93030653e+08 1.97485988e-47]
[1.94084452e+08 1.75234418e-47]
[1.94084452e+08 1.75234418e-47]
[1.93957626e+08 1.26140596e-47]
[1.94794861e+08 1.53130981e-47]
[1.94794861e+08 1.53130981e-47]
[1.94794861e+08 1.53130981e-47]
[1.95380821e+08 1.81634757e-47]
[1.95221767e+08 1.42760179e-47]
[1.97131494e+08 1.72642351e-47]
[1.97131494e+08 1.72642351e-47]
[1.97131494e+08 1.72642351e-47]
[1.97131494e+08 1.72642351e-47]
[1.96138419e+08 2.08133559e-47]
[1.96138419e+08 2.08133559e-47]
[1.96138419e+08 2.08133559e-47]
[1.96138419e+08 2.08133559e-47]
[1.97651570e+08 1.96521492e-47]
[1.97181956e+08 1.38068473e-47]
[1.97181956e+08 1.38068473e-47]
[1.97181956e+08 1.38068473e-47]
[1.98698980e+08 1.66281308e-47]
[1.98698980e+08 1.66281308e-47]
[1.99133675e+08 1.62196225e-47]
[1.99133675e+08 1.62196225e-47]
[1.99133675e+08 1.62196225e-47]
[1.99133675e+08 1.62196225e-47]
[1.99133675e+08 1.62196225e-47]
[1.98635936e+08 1.57836875e-47]
[1.98635936e+08 1.57836875e-47]
[2.00602918e+08 1.79000013e-47]
[1.99695556e+08 1.77951212e-47]
[1.99695556e+08 1.77951212e-47]
[1.99233461e+08 1.35190440e-47]
[1.98883225e+08 1.70759204e-47]
[1.98883225e+08 1.70759204e-47]
[1.98883225e+08 1.70759204e-47]
[1.99749866e+08 1.72352230e-47]
[1.99646089e+08 1.59401597e-47]
[1.99646089e+08 1.59401597e-47]
[1.99646089e+08 1.59401597e-47]
[1.99646089e+08 1.59401597e-47]
[1.99646089e+08 1.59401597e-47]
[1.98256179e+08 1.76904675e-47]
[1.99942424e+08 1.71452651e-47]
[1.99942424e+08 1.71452651e-47]
[1.99942424e+08 1.71452651e-47]
[1.99942424e+08 1.71452651e-47]
[2.01286408e+08 1.50173245e-47]
[2.01286408e+08 1.50173245e-47]
[2.01286408e+08 1.50173245e-47]
[2.00936119e+08 1.67094462e-47]
[2.00936119e+08 1.67094462e-47]
[2.02203563e+08 1.48505516e-47]
[2.02203563e+08 1.48505516e-47]
[2.02203563e+08 1.48505516e-47]
[2.02203563e+08 1.48505516e-47]
[2.03840121e+08 1.49609450e-47]
[2.01794074e+08 1.36517475e-47]
[2.01794074e+08 1.36517475e-47]
[2.01618527e+08 2.04287076e-47]
[2.00579984e+08 1.86655315e-47]
[2.00579984e+08 1.86655315e-47]
[2.00928475e+08 2.21659540e-47]
[2.00402969e+08 1.72246534e-47]
[2.00402969e+08 1.72246534e-47]
[2.00402969e+08 1.72246534e-47]
[2.00402969e+08 1.72246534e-47]
[2.01826683e+08 1.14988799e-47]
[2.01826683e+08 1.14988799e-47]
[2.01915085e+08 1.25260130e-47]
[2.01091202e+08 1.45870597e-47]
[2.01091202e+08 1.45870597e-47]
[2.01086093e+08 1.88842968e-47]
[2.01086093e+08 1.88842968e-47]
[2.01086093e+08 1.88842968e-47]
[2.01086093e+08 1.88842968e-47]
[2.01086093e+08 1.88842968e-47]
[2.02753660e+08 1.93021769e-47]
[2.02753660e+08 1.93021769e-47]
[2.02331730e+08 1.68104816e-47]
[2.02331730e+08 1.68104816e-47]
[2.02331730e+08 1.68104816e-47]
[2.02534018e+08 1.17933351e-47]
[2.02092201e+08 1.61775422e-47]
[2.02092201e+08 1.61775422e-47]
[2.02092201e+08 1.61775422e-47]
[2.04252771e+08 1.65384785e-47]
[2.02652421e+08 1.52752656e-47]
[2.03281227e+08 1.92314552e-47]
[2.02472392e+08 1.87986162e-47]
[2.02466453e+08 1.73935105e-47]
[2.02466453e+08 1.73935105e-47]
[2.02290550e+08 2.69158052e-47]
[2.03289839e+08 2.28559374e-47]
[2.03289839e+08 2.28559374e-47]
[2.03289839e+08 2.28559374e-47]
[2.02690942e+08 1.54084420e-47]
[2.03363321e+08 1.35644534e-47]
[2.03363321e+08 1.35644534e-47]
[2.03363321e+08 1.35644534e-47]
[2.03363321e+08 1.35644534e-47]
[2.03490617e+08 1.63688728e-47]
[2.01864466e+08 1.84550972e-47]
[2.01864466e+08 1.84550972e-47]
[2.01864466e+08 1.84550972e-47]
[2.01864466e+08 1.84550972e-47]
[2.01864466e+08 1.84550972e-47]
[2.01512499e+08 1.83450495e-47]
[2.00270030e+08 1.72843427e-47]
[2.00270030e+08 1.72843427e-47]
[2.00270030e+08 1.72843427e-47]
[2.00270030e+08 1.72843427e-47]
[1.99310429e+08 2.20269114e-47]
[2.00453653e+08 2.15357331e-47]
[2.00453653e+08 2.15357331e-47]
[2.00453653e+08 2.15357331e-47]
[2.00855307e+08 2.09869436e-47]
[1.99233505e+08 1.57482540e-47]
[1.98900469e+08 1.83654595e-47]
[1.98094673e+08 1.81348072e-47]
[1.98094673e+08 1.81348072e-47]
[1.98627113e+08 1.77394249e-47]
[1.97466289e+08 1.85394281e-47]
[1.97466289e+08 1.85394281e-47]
[1.97466289e+08 1.85394281e-47]
[1.97466289e+08 1.85394281e-47]
[1.97466289e+08 1.85394281e-47]
[1.96655062e+08 2.08101200e-47]
[1.96655062e+08 2.08101200e-47]
[1.94968890e+08 1.89442124e-47]
[1.94458280e+08 1.84708751e-47]
[1.94458280e+08 1.84708751e-47]
[1.94451450e+08 1.71487611e-47]
[1.94451450e+08 1.71487611e-47]
[1.94451450e+08 1.71487611e-47]
[1.94451450e+08 1.71487611e-47]
[1.94451450e+08 1.71487611e-47]
[1.95098179e+08 2.84640334e-47]
[1.95098179e+08 2.84640334e-47]
[1.95484243e+08 2.68390980e-47]
[1.96498599e+08 2.67526149e-47]
[1.96498599e+08 2.67526149e-47]
[1.95071958e+08 2.79729717e-47]
[1.95071958e+08 2.79729717e-47]
[1.95071958e+08 2.79729717e-47]
[1.95071958e+08 2.79729717e-47]
[1.95071958e+08 2.79729717e-47]
[1.94064099e+08 3.09965589e-47]
[1.94064099e+08 3.09965589e-47]
[1.94415320e+08 2.94207282e-47]
[1.94415320e+08 2.94207282e-47]
[1.94415320e+08 2.94207282e-47]
[1.93232205e+08 3.09852428e-47]
[1.96375102e+08 2.97682579e-47]
[1.94924233e+08 2.65219489e-47]
[1.94178474e+08 1.59815056e-47]
[1.94178474e+08 1.59815056e-47]
[1.94973738e+08 1.73778952e-47]
[1.94973738e+08 1.73778952e-47]
[1.94973738e+08 1.73778952e-47]
[1.94973738e+08 1.73778952e-47]
[1.94973738e+08 1.73778952e-47]
[1.94688437e+08 1.74408312e-47]
[1.94688437e+08 1.74408312e-47]
[1.94688437e+08 1.74408312e-47]
[1.94688437e+08 1.74408312e-47]
[1.93367922e+08 1.68990814e-47]
[1.93871450e+08 1.44623041e-47]
[1.92453236e+08 1.57324865e-47]
[1.92453236e+08 1.57324865e-47]
[1.92716136e+08 1.71902814e-47]
[1.91402594e+08 1.69710870e-47]
[1.91139051e+08 1.69244317e-47]
[1.91139051e+08 1.69244317e-47]
[1.91139051e+08 1.69244317e-47]
[1.91139051e+08 1.69244317e-47]
[1.91139051e+08 1.69244317e-47]
[1.90376696e+08 2.02661730e-47]
[1.89031041e+08 1.77047074e-47]
[1.89031041e+08 1.77047074e-47]
[1.89031041e+08 1.77047074e-47]
[1.89031041e+08 1.77047074e-47]
[1.89698569e+08 1.21861252e-47]
[1.90370752e+08 1.24073379e-47]
[1.91192798e+08 1.57049190e-47]
[1.91192798e+08 1.57049190e-47]
[1.91192798e+08 1.57049190e-47]
[1.91142425e+08 1.75038666e-47]
[1.91142425e+08 1.75038666e-47]
[1.91142425e+08 1.75038666e-47]
[1.91142425e+08 1.75038666e-47]
[1.91142425e+08 1.75038666e-47]
[1.90094711e+08 1.48683590e-47]
[1.90094711e+08 1.48683590e-47]
