[1.e+08 1.e-44]
[1.40782815e+08 4.81275788e-48]
[1.40782815e+08 4.81275788e-48]
[1.40782815e+08 4.81275788e-48]
[1.40095738e+08 4.97633727e-48]
[1.40095738e+08 4.97633727e-48]
[1.40095738e+08 4.97633727e-48]
[1.40095738e+08 4.97633727e-48]
[1.40095738e+08 4.97633727e-48]
[1.40095738e+08 4.97633727e-48]
[1.40095738e+08 4.97633727e-48]
[1.40095738e+08 4.97633727e-48]
[1.40095738e+08 4.97633727e-48]
[1.40095738e+08 4.97633727e-48]
[1.40095738e+08 4.97633727e-48]
[1.40095738e+08 4.97633727e-48]
[1.40095738e+08 4.97633727e-48]
[1.40095738e+08 4.97633727e-48]
[1.40095738e+08 4.97633727e-48]
[1.40095738e+08 4.97633727e-48]
[1.40095738e+08 4.97633727e-48]
[1.40095738e+08 4.97633727e-48]
[1.40095738e+08 4.97633727e-48]
[1.40095738e+08 4.97633727e-48]
[1.40095738e+08 4.97633727e-48]
[1.40095738e+08 4.97633727e-48]
[1.40095738e+08 4.97633727e-48]
[1.40095738e+08 4.97633727e-48]
[1.40095738e+08 4.97633727e-48]
[1.40095738e+08 4.97633727e-48]
[1.40095738e+08 4.97633727e-48]
[1.40095738e+08 4.97633727e-48]
[1.40095738e+08 4.97633727e-48]
[1.40095738e+08 4.97633727e-48]
[1.40095738e+08 4.97633727e-48]
[1.40095738e+08 4.97633727e-48]
[1.40095738e+08 4.97633727e-48]
[1.40095738e+08 4.97633727e-48]
[1.40095738e+08 4.97633727e-48]
[1.40095738e+08 4.97633727e-48]
[1.40095738e+08 4.97633727e-48]
[1.40095738e+08 4.97633727e-48]
[1.40095738e+08 4.97633727e-48]
[1.40095738e+08 4.97633727e-48]
[1.40095738e+08 4.97633727e-48]
[1.39135453e+08 4.94952155e-48]
[1.40040513e+08 4.92198582e-48]
[1.40040513e+08 4.92198582e-48]
[1.40040513e+08 4.92198582e-48]
[1.40040513e+08 4.92198582e-48]
[1.40040513e+08 4.92198582e-48]
[1.40040513e+08 4.92198582e-48]
[1.40040513e+08 4.92198582e-48]
[1.40040513e+08 4.92198582e-48]
[1.40040513e+08 4.92198582e-48]
[1.40040513e+08 4.92198582e-48]
[1.40040513e+08 4.92198582e-48]
[1.40040513e+08 4.92198582e-48]
[1.40040513e+08 4.92198582e-48]
[1.40040513e+08 4.92198582e-48]
[1.39497476e+08 4.84510844e-48]
[1.39497476e+08 4.84510844e-48]
[1.39497476e+08 4.84510844e-48]
[1.39497476e+08 4.84510844e-48]
[1.39497476e+08 4.84510844e-48]
[1.39497476e+08 4.84510844e-48]
[1.39497476e+08 4.84510844e-48]
[1.39497476e+08 4.84510844e-48]
[1.39497476e+08 4.84510844e-48]
[1.40606311e+08 4.88490898e-48]
[1.40606311e+08 4.88490898e-48]
[1.40606311e+08 4.88490898e-48]
[1.40606311e+08 4.88490898e-48]
[1.40606311e+08 4.88490898e-48]
[1.40606311e+08 4.88490898e-48]
[1.40606311e+08 4.88490898e-48]
[1.41036944e+08 4.99540958e-48]
[1.41036944e+08 4.99540958e-48]
[1.41036944e+08 4.99540958e-48]
[1.41036944e+08 4.99540958e-48]
[1.41036944e+08 4.99540958e-48]
[1.41036944e+08 4.99540958e-48]
[1.41036944e+08 4.99540958e-48]
[1.41036944e+08 4.99540958e-48]
[1.41036944e+08 4.99540958e-48]
[1.41036944e+08 4.99540958e-48]
[1.41036944e+08 4.99540958e-48]
[1.41036944e+08 4.99540958e-48]
[1.41036944e+08 4.99540958e-48]
[1.41036944e+08 4.99540958e-48]
[1.41036944e+08 4.99540958e-48]
[1.41036944e+08 4.99540958e-48]
[1.41036944e+08 4.99540958e-48]
[1.40157352e+08 4.84843226e-48]
[1.40157352e+08 4.84843226e-48]
[1.40157352e+08 4.84843226e-48]
[1.40157352e+08 4.84843226e-48]
[1.40157352e+08 4.84843226e-48]
[1.40056758e+08 4.87453405e-48]
[1.40056758e+08 4.87453405e-48]
[1.40056758e+08 4.87453405e-48]
[1.40056758e+08 4.87453405e-48]
[1.40056758e+08 4.87453405e-48]
[1.40026759e+08 4.97366097e-48]
[1.40026759e+08 4.97366097e-48]
[1.40026759e+08 4.97366097e-48]
[1.40026759e+08 4.97366097e-48]
[1.40026759e+08 4.97366097e-48]
[1.40026759e+08 4.97366097e-48]
[1.40026759e+08 4.97366097e-48]
[1.40026759e+08 4.97366097e-48]
[1.40026759e+08 4.97366097e-48]
[1.40026759e+08 4.97366097e-48]
[1.40026759e+08 4.97366097e-48]
[1.40026759e+08 4.97366097e-48]
[1.40026759e+08 4.97366097e-48]
[1.40026759e+08 4.97366097e-48]
[1.40026759e+08 4.97366097e-48]
[1.40026759e+08 4.97366097e-48]
[1.40026759e+08 4.97366097e-48]
[1.40026759e+08 4.97366097e-48]
[1.40026759e+08 4.97366097e-48]
[1.43040375e+08 5.04429460e-48]
[1.43040375e+08 5.04429460e-48]
[1.43040375e+08 5.04429460e-48]
[1.43040375e+08 5.04429460e-48]
[1.43040375e+08 5.04429460e-48]
[1.43040375e+08 5.04429460e-48]
[1.43040375e+08 5.04429460e-48]
[1.43040375e+08 5.04429460e-48]
[1.43040375e+08 5.04429460e-48]
[1.43040375e+08 5.04429460e-48]
[1.43040375e+08 5.04429460e-48]
[1.43040375e+08 5.04429460e-48]
[1.43040375e+08 5.04429460e-48]
[1.43040375e+08 5.04429460e-48]
[1.43040375e+08 5.04429460e-48]
[1.43040375e+08 5.04429460e-48]
[1.43040375e+08 5.04429460e-48]
[1.43040375e+08 5.04429460e-48]
[1.43040375e+08 5.04429460e-48]
[1.43040375e+08 5.04429460e-48]
[1.43040375e+08 5.04429460e-48]
[1.43040375e+08 5.04429460e-48]
[1.43040375e+08 5.04429460e-48]
[1.43040375e+08 5.04429460e-48]
[1.43040375e+08 5.04429460e-48]
[1.43040375e+08 5.04429460e-48]
[1.43040375e+08 5.04429460e-48]
[1.43040375e+08 5.04429460e-48]
[1.43236825e+08 4.89878042e-48]
[1.43236825e+08 4.89878042e-48]
[1.43516386e+08 4.94523238e-48]
[1.43516386e+08 4.94523238e-48]
[1.43516386e+08 4.94523238e-48]
[1.43516386e+08 4.94523238e-48]
[1.43516386e+08 4.94523238e-48]
[1.43516386e+08 4.94523238e-48]
[1.43516386e+08 4.94523238e-48]
[1.43516386e+08 4.94523238e-48]
[1.43516386e+08 4.94523238e-48]
[1.43516386e+08 4.94523238e-48]
[1.43516386e+08 4.94523238e-48]
[1.43516386e+08 4.94523238e-48]
[1.43516386e+08 4.94523238e-48]
[1.43516386e+08 4.94523238e-48]
[1.43516386e+08 4.94523238e-48]
[1.43516386e+08 4.94523238e-48]
[1.43516386e+08 4.94523238e-48]
[1.43516386e+08 4.94523238e-48]
[1.43516386e+08 4.94523238e-48]
[1.43516386e+08 4.94523238e-48]
[1.43516386e+08 4.94523238e-48]
[1.43516386e+08 4.94523238e-48]
[1.43516386e+08 4.94523238e-48]
[1.43516386e+08 4.94523238e-48]
[1.43516386e+08 4.94523238e-48]
[1.43516386e+08 4.94523238e-48]
[1.43516386e+08 4.94523238e-48]
[1.43516386e+08 4.94523238e-48]
[1.43516386e+08 4.94523238e-48]
[1.43516386e+08 4.94523238e-48]
[1.46442822e+08 5.11416423e-48]
[1.46442822e+08 5.11416423e-48]
[1.46442822e+08 5.11416423e-48]
[1.46442822e+08 5.11416423e-48]
[1.46442822e+08 5.11416423e-48]
[1.46442822e+08 5.11416423e-48]
[1.46442822e+08 5.11416423e-48]
[1.46442822e+08 5.11416423e-48]
[1.46442822e+08 5.11416423e-48]
[1.46442822e+08 5.11416423e-48]
[1.46442822e+08 5.11416423e-48]
[1.46442822e+08 5.11416423e-48]
[1.46442822e+08 5.11416423e-48]
[1.46442822e+08 5.11416423e-48]
[1.46442822e+08 5.11416423e-48]
[1.46442822e+08 5.11416423e-48]
[1.46442822e+08 5.11416423e-48]
[1.46442822e+08 5.11416423e-48]
[1.46442822e+08 5.11416423e-48]
[1.46442822e+08 5.11416423e-48]
[1.46442822e+08 5.11416423e-48]
[1.46442822e+08 5.11416423e-48]
[1.46442822e+08 5.11416423e-48]
[1.46442822e+08 5.11416423e-48]
[1.46442822e+08 5.11416423e-48]
[1.46442822e+08 5.11416423e-48]
[1.46442822e+08 5.11416423e-48]
[1.46442822e+08 5.11416423e-48]
[1.46442822e+08 5.11416423e-48]
[1.46442822e+08 5.11416423e-48]
[1.46442822e+08 5.11416423e-48]
[1.46442822e+08 5.11416423e-48]
[1.46442822e+08 5.11416423e-48]
[1.46442822e+08 5.11416423e-48]
[1.46442822e+08 5.11416423e-48]
[1.46442822e+08 5.11416423e-48]
[1.46442822e+08 5.11416423e-48]
[1.46442822e+08 5.11416423e-48]
[1.46442822e+08 5.11416423e-48]
[1.46442822e+08 5.11416423e-48]
[1.46442822e+08 5.11416423e-48]
[1.46442822e+08 5.11416423e-48]
[1.46442822e+08 5.11416423e-48]
[1.46442822e+08 5.11416423e-48]
[1.47908891e+08 5.21511536e-48]
[1.47908891e+08 5.21511536e-48]
[1.47908891e+08 5.21511536e-48]
[1.47908891e+08 5.21511536e-48]
[1.47908891e+08 5.21511536e-48]
[1.47908891e+08 5.21511536e-48]
[1.47908891e+08 5.21511536e-48]
[1.47908891e+08 5.21511536e-48]
[1.47908891e+08 5.21511536e-48]
[1.47908891e+08 5.21511536e-48]
[1.47908891e+08 5.21511536e-48]
[1.47908891e+08 5.21511536e-48]
[1.47908891e+08 5.21511536e-48]
[1.47908891e+08 5.21511536e-48]
[1.47908891e+08 5.21511536e-48]
[1.47908891e+08 5.21511536e-48]
[1.47908891e+08 5.21511536e-48]
[1.47908891e+08 5.21511536e-48]
[1.47908891e+08 5.21511536e-48]
[1.47908891e+08 5.21511536e-48]
[1.47908891e+08 5.21511536e-48]
[1.47908891e+08 5.21511536e-48]
[1.47908891e+08 5.21511536e-48]
[1.47908891e+08 5.21511536e-48]
[1.47908891e+08 5.21511536e-48]
[1.47908891e+08 5.21511536e-48]
[1.47908891e+08 5.21511536e-48]
[1.47908891e+08 5.21511536e-48]
[1.47908891e+08 5.21511536e-48]
[1.47908891e+08 5.21511536e-48]
[1.47908891e+08 5.21511536e-48]
[1.47908891e+08 5.21511536e-48]
[1.47908891e+08 5.21511536e-48]
[1.47908891e+08 5.21511536e-48]
[1.47908891e+08 5.21511536e-48]
[1.47908891e+08 5.21511536e-48]
[1.47908891e+08 5.21511536e-48]
[1.47908891e+08 5.21511536e-48]
[1.47908891e+08 5.21511536e-48]
[1.47908891e+08 5.21511536e-48]
[1.47908891e+08 5.21511536e-48]
[1.47908891e+08 5.21511536e-48]
[1.47908891e+08 5.21511536e-48]
[1.47908891e+08 5.21511536e-48]
[1.47908891e+08 5.21511536e-48]
[1.47908891e+08 5.21511536e-48]
[1.47908891e+08 5.21511536e-48]
[1.47908891e+08 5.21511536e-48]
[1.47908891e+08 5.21511536e-48]
[1.47908891e+08 5.21511536e-48]
[1.47908891e+08 5.21511536e-48]
[1.47908891e+08 5.21511536e-48]
[1.47908891e+08 5.21511536e-48]
[1.47908891e+08 5.21511536e-48]
[1.47908891e+08 5.21511536e-48]
[1.47908891e+08 5.21511536e-48]
[1.47908891e+08 5.21511536e-48]
[1.47908891e+08 5.21511536e-48]
[1.47908891e+08 5.21511536e-48]
[1.47908891e+08 5.21511536e-48]
[1.47908891e+08 5.21511536e-48]
[1.47908891e+08 5.21511536e-48]
[1.47908891e+08 5.21511536e-48]
[1.47908891e+08 5.21511536e-48]
[1.47908891e+08 5.21511536e-48]
[1.47908891e+08 5.21511536e-48]
[1.47908891e+08 5.21511536e-48]
[1.47908891e+08 5.21511536e-48]
[1.47908891e+08 5.21511536e-48]
[1.47908891e+08 5.21511536e-48]
[1.47908891e+08 5.21511536e-48]
[1.47908891e+08 5.21511536e-48]
[1.47908891e+08 5.21511536e-48]
[1.47908891e+08 5.21511536e-48]
[1.47908891e+08 5.21511536e-48]
[1.47908891e+08 5.21511536e-48]
[1.47908891e+08 5.21511536e-48]
[1.47908891e+08 5.21511536e-48]
[1.47908891e+08 5.21511536e-48]
[1.47908891e+08 5.21511536e-48]
[1.47908891e+08 5.21511536e-48]
[1.47908891e+08 5.21511536e-48]
[1.47908891e+08 5.21511536e-48]
[1.50109057e+08 5.18055947e-48]
[1.50109057e+08 5.18055947e-48]
[1.50109057e+08 5.18055947e-48]
[1.50109057e+08 5.18055947e-48]
[1.50109057e+08 5.18055947e-48]
[1.50109057e+08 5.18055947e-48]
[1.50109057e+08 5.18055947e-48]
[1.50109057e+08 5.18055947e-48]
[1.50109057e+08 5.18055947e-48]
[1.50109057e+08 5.18055947e-48]
[1.50109057e+08 5.18055947e-48]
[1.50109057e+08 5.18055947e-48]
[1.50109057e+08 5.18055947e-48]
[1.50109057e+08 5.18055947e-48]
[1.50109057e+08 5.18055947e-48]
[1.50109057e+08 5.18055947e-48]
[1.50109057e+08 5.18055947e-48]
[1.50109057e+08 5.18055947e-48]
[1.50109057e+08 5.18055947e-48]
[1.50109057e+08 5.18055947e-48]
[1.50109057e+08 5.18055947e-48]
[1.50109057e+08 5.18055947e-48]
[1.50109057e+08 5.18055947e-48]
[1.50109057e+08 5.18055947e-48]
[1.50109057e+08 5.18055947e-48]
[1.50109057e+08 5.18055947e-48]
[1.50109057e+08 5.18055947e-48]
[1.49783445e+08 5.29167812e-48]
[1.49783445e+08 5.29167812e-48]
[1.49783445e+08 5.29167812e-48]
[1.49783445e+08 5.29167812e-48]
[1.49783445e+08 5.29167812e-48]
[1.49783445e+08 5.29167812e-48]
[1.49783445e+08 5.29167812e-48]
[1.49783445e+08 5.29167812e-48]
[1.49783445e+08 5.29167812e-48]
[1.51186315e+08 5.34080790e-48]
[1.51186315e+08 5.34080790e-48]
[1.51186315e+08 5.34080790e-48]
[1.51186315e+08 5.34080790e-48]
[1.51186315e+08 5.34080790e-48]
[1.51186315e+08 5.34080790e-48]
[1.50425706e+08 5.16955977e-48]
[1.50425706e+08 5.16955977e-48]
[1.50425706e+08 5.16955977e-48]
[1.50425706e+08 5.16955977e-48]
[1.50425706e+08 5.16955977e-48]
[1.50425706e+08 5.16955977e-48]
[1.50425706e+08 5.16955977e-48]
[1.50425706e+08 5.16955977e-48]
[1.50425706e+08 5.16955977e-48]
[1.50425706e+08 5.16955977e-48]
[1.50425706e+08 5.16955977e-48]
[1.50425706e+08 5.16955977e-48]
[1.50425706e+08 5.16955977e-48]
[1.50425706e+08 5.16955977e-48]
[1.50425706e+08 5.16955977e-48]
[1.50425706e+08 5.16955977e-48]
[1.50425706e+08 5.16955977e-48]
[1.50425706e+08 5.16955977e-48]
[1.50425706e+08 5.16955977e-48]
[1.50425706e+08 5.16955977e-48]
[1.50425706e+08 5.16955977e-48]
[1.50425706e+08 5.16955977e-48]
[1.50425706e+08 5.16955977e-48]
[1.50425706e+08 5.16955977e-48]
[1.50425706e+08 5.16955977e-48]
[1.50425706e+08 5.16955977e-48]
[1.50425706e+08 5.16955977e-48]
[1.50425706e+08 5.16955977e-48]
[1.50425706e+08 5.16955977e-48]
[1.52971207e+08 5.41528069e-48]
[1.49579266e+08 5.14367729e-48]
[1.49579266e+08 5.14367729e-48]
[1.49579266e+08 5.14367729e-48]
[1.49579266e+08 5.14367729e-48]
[1.49579266e+08 5.14367729e-48]
[1.49579266e+08 5.14367729e-48]
[1.49579266e+08 5.14367729e-48]
[1.49579266e+08 5.14367729e-48]
[1.49579266e+08 5.14367729e-48]
[1.49579266e+08 5.14367729e-48]
[1.49579266e+08 5.14367729e-48]
[1.48397215e+08 5.15515117e-48]
[1.48397215e+08 5.15515117e-48]
[1.48397215e+08 5.15515117e-48]
[1.48397215e+08 5.15515117e-48]
[1.48397215e+08 5.15515117e-48]
[1.48397215e+08 5.15515117e-48]
[1.48397215e+08 5.15515117e-48]
[1.48397215e+08 5.15515117e-48]
[1.48397215e+08 5.15515117e-48]
[1.48397215e+08 5.15515117e-48]
[1.48397215e+08 5.15515117e-48]
[1.48397215e+08 5.15515117e-48]
[1.48397215e+08 5.15515117e-48]
[1.48397215e+08 5.15515117e-48]
[1.48397215e+08 5.15515117e-48]
[1.48397215e+08 5.15515117e-48]
[1.48397215e+08 5.15515117e-48]
[1.48397215e+08 5.15515117e-48]
[1.48397215e+08 5.15515117e-48]
[1.48397215e+08 5.15515117e-48]
[1.48397215e+08 5.15515117e-48]
[1.48397215e+08 5.15515117e-48]
[1.48397215e+08 5.15515117e-48]
[1.48397215e+08 5.15515117e-48]
[1.49824710e+08 5.17671304e-48]
[1.49824710e+08 5.17671304e-48]
[1.49824710e+08 5.17671304e-48]
[1.49824710e+08 5.17671304e-48]
[1.49824710e+08 5.17671304e-48]
[1.49824710e+08 5.17671304e-48]
[1.49824710e+08 5.17671304e-48]
[1.49824710e+08 5.17671304e-48]
[1.49824710e+08 5.17671304e-48]
[1.49824710e+08 5.17671304e-48]
[1.49824710e+08 5.17671304e-48]
[1.49824710e+08 5.17671304e-48]
[1.49824710e+08 5.17671304e-48]
[1.49824710e+08 5.17671304e-48]
[1.49824710e+08 5.17671304e-48]
[1.49824710e+08 5.17671304e-48]
[1.49824710e+08 5.17671304e-48]
[1.49824710e+08 5.17671304e-48]
[1.49824710e+08 5.17671304e-48]
[1.49824710e+08 5.17671304e-48]
[1.49824710e+08 5.17671304e-48]
[1.49824710e+08 5.17671304e-48]
[1.49824710e+08 5.17671304e-48]
[1.49824710e+08 5.17671304e-48]
[1.49824710e+08 5.17671304e-48]
[1.49824710e+08 5.17671304e-48]
[1.49824710e+08 5.17671304e-48]
[1.49824710e+08 5.17671304e-48]
[1.49824710e+08 5.17671304e-48]
[1.49824710e+08 5.17671304e-48]
[1.49824710e+08 5.17671304e-48]
[1.49824710e+08 5.17671304e-48]
[1.49824710e+08 5.17671304e-48]
[1.49899391e+08 5.20114989e-48]
[1.49899391e+08 5.20114989e-48]
[1.49899391e+08 5.20114989e-48]
[1.49899391e+08 5.20114989e-48]
[1.49899391e+08 5.20114989e-48]
[1.49899391e+08 5.20114989e-48]
[1.49899391e+08 5.20114989e-48]
[1.49899391e+08 5.20114989e-48]
[1.49899391e+08 5.20114989e-48]
[1.49899391e+08 5.20114989e-48]
[1.49899391e+08 5.20114989e-48]
[1.49899391e+08 5.20114989e-48]
[1.49899391e+08 5.20114989e-48]
[1.49899391e+08 5.20114989e-48]
[1.49899391e+08 5.20114989e-48]
[1.49899391e+08 5.20114989e-48]
[1.49899391e+08 5.20114989e-48]
[1.49899391e+08 5.20114989e-48]
[1.49899391e+08 5.20114989e-48]
[1.49899391e+08 5.20114989e-48]
[1.49899391e+08 5.20114989e-48]
[1.49899391e+08 5.20114989e-48]
[1.49899391e+08 5.20114989e-48]
[1.49899391e+08 5.20114989e-48]
[1.49899391e+08 5.20114989e-48]
[1.49899391e+08 5.20114989e-48]
[1.49899391e+08 5.20114989e-48]
[1.49899391e+08 5.20114989e-48]
[1.49899391e+08 5.20114989e-48]
[1.49899391e+08 5.20114989e-48]
[1.49899391e+08 5.20114989e-48]
[1.49899391e+08 5.20114989e-48]
[1.49899391e+08 5.20114989e-48]
[1.49899391e+08 5.20114989e-48]
[1.49899391e+08 5.20114989e-48]
[1.49899391e+08 5.20114989e-48]
[1.49899391e+08 5.20114989e-48]
[1.49899391e+08 5.20114989e-48]
[1.49899391e+08 5.20114989e-48]
[1.49899391e+08 5.20114989e-48]
[1.49899391e+08 5.20114989e-48]
[1.49899391e+08 5.20114989e-48]
[1.49899391e+08 5.20114989e-48]
[1.51269746e+08 5.20053116e-48]
[1.51269746e+08 5.20053116e-48]
[1.51269746e+08 5.20053116e-48]
[1.51269746e+08 5.20053116e-48]
[1.51269746e+08 5.20053116e-48]
[1.51269746e+08 5.20053116e-48]
[1.51269746e+08 5.20053116e-48]
[1.51269746e+08 5.20053116e-48]
[1.51269746e+08 5.20053116e-48]
[1.51269746e+08 5.20053116e-48]
[1.51269746e+08 5.20053116e-48]
[1.51269746e+08 5.20053116e-48]
[1.51269746e+08 5.20053116e-48]
[1.51269746e+08 5.20053116e-48]
[1.51269746e+08 5.20053116e-48]
[1.51269746e+08 5.20053116e-48]
[1.51269746e+08 5.20053116e-48]
[1.51269746e+08 5.20053116e-48]
[1.51269746e+08 5.20053116e-48]
[1.51269746e+08 5.20053116e-48]
[1.51269746e+08 5.20053116e-48]
[1.51269746e+08 5.20053116e-48]
[1.51269746e+08 5.20053116e-48]
[1.51269746e+08 5.20053116e-48]
[1.51269746e+08 5.20053116e-48]
[1.51269746e+08 5.20053116e-48]
[1.51269746e+08 5.20053116e-48]
[1.51269746e+08 5.20053116e-48]
[1.51269746e+08 5.20053116e-48]
[1.51269746e+08 5.20053116e-48]
[1.51269746e+08 5.20053116e-48]
[1.49355966e+08 5.26624838e-48]
[1.49355966e+08 5.26624838e-48]
[1.49355966e+08 5.26624838e-48]
[1.49355966e+08 5.26624838e-48]
[1.49355966e+08 5.26624838e-48]
[1.49355966e+08 5.26624838e-48]
[1.49355966e+08 5.26624838e-48]
[1.49355966e+08 5.26624838e-48]
[1.49355966e+08 5.26624838e-48]
[1.49355966e+08 5.26624838e-48]
[1.49355966e+08 5.26624838e-48]
[1.49355966e+08 5.26624838e-48]
[1.47490211e+08 5.25042045e-48]
[1.47490211e+08 5.25042045e-48]
[1.47490211e+08 5.25042045e-48]
[1.47490211e+08 5.25042045e-48]
[1.47490211e+08 5.25042045e-48]
[1.47490211e+08 5.25042045e-48]
[1.47490211e+08 5.25042045e-48]
[1.47490211e+08 5.25042045e-48]
[1.47490211e+08 5.25042045e-48]
[1.47490211e+08 5.25042045e-48]
[1.47490211e+08 5.25042045e-48]
[1.47490211e+08 5.25042045e-48]
[1.47490211e+08 5.25042045e-48]
[1.47490211e+08 5.25042045e-48]
[1.46428187e+08 5.12910013e-48]
[1.46428187e+08 5.12910013e-48]
[1.46428187e+08 5.12910013e-48]
[1.46428187e+08 5.12910013e-48]
[1.46428187e+08 5.12910013e-48]
[1.46428187e+08 5.12910013e-48]
[1.46428187e+08 5.12910013e-48]
[1.46428187e+08 5.12910013e-48]
[1.46428187e+08 5.12910013e-48]
[1.46428187e+08 5.12910013e-48]
[1.46428187e+08 5.12910013e-48]
[1.46428187e+08 5.12910013e-48]
[1.46428187e+08 5.12910013e-48]
[1.46428187e+08 5.12910013e-48]
[1.46428187e+08 5.12910013e-48]
[1.46428187e+08 5.12910013e-48]
[1.46428187e+08 5.12910013e-48]
[1.46428187e+08 5.12910013e-48]
[1.46428187e+08 5.12910013e-48]
[1.46428187e+08 5.12910013e-48]
[1.46428187e+08 5.12910013e-48]
[1.46428187e+08 5.12910013e-48]
[1.46428187e+08 5.12910013e-48]
[1.46428187e+08 5.12910013e-48]
[1.46428187e+08 5.12910013e-48]
[1.46428187e+08 5.12910013e-48]
[1.46428187e+08 5.12910013e-48]
[1.46428187e+08 5.12910013e-48]
[1.46428187e+08 5.12910013e-48]
[1.46428187e+08 5.12910013e-48]
[1.46428187e+08 5.12910013e-48]
[1.46428187e+08 5.12910013e-48]
[1.46428187e+08 5.12910013e-48]
[1.46428187e+08 5.12910013e-48]
[1.46428187e+08 5.12910013e-48]
[1.46428187e+08 5.12910013e-48]
[1.46428187e+08 5.12910013e-48]
[1.46428187e+08 5.12910013e-48]
[1.46428187e+08 5.12910013e-48]
[1.46428187e+08 5.12910013e-48]
[1.46428187e+08 5.12910013e-48]
[1.46428187e+08 5.12910013e-48]
[1.46428187e+08 5.12910013e-48]
[1.46428187e+08 5.12910013e-48]
[1.46428187e+08 5.12910013e-48]
[1.46428187e+08 5.12910013e-48]
[1.46428187e+08 5.12910013e-48]
[1.46428187e+08 5.12910013e-48]
[1.46428187e+08 5.12910013e-48]
[1.46428187e+08 5.12910013e-48]
[1.46428187e+08 5.12910013e-48]
[1.46428187e+08 5.12910013e-48]
[1.46428187e+08 5.12910013e-48]
[1.46428187e+08 5.12910013e-48]
[1.46428187e+08 5.12910013e-48]
[1.46428187e+08 5.12910013e-48]
[1.46428187e+08 5.12910013e-48]
[1.46428187e+08 5.12910013e-48]
[1.46428187e+08 5.12910013e-48]
[1.46428187e+08 5.12910013e-48]
[1.46428187e+08 5.12910013e-48]
[1.46428187e+08 5.12910013e-48]
[1.46428187e+08 5.12910013e-48]
[1.46428187e+08 5.12910013e-48]
[1.46428187e+08 5.12910013e-48]
[1.46428187e+08 5.12910013e-48]
[1.46428187e+08 5.12910013e-48]
[1.46428187e+08 5.12910013e-48]
[1.46428187e+08 5.12910013e-48]
[1.46428187e+08 5.12910013e-48]
[1.47824441e+08 5.14161835e-48]
[1.47824441e+08 5.14161835e-48]
[1.47824441e+08 5.14161835e-48]
[1.47824441e+08 5.14161835e-48]
[1.47824441e+08 5.14161835e-48]
[1.47824441e+08 5.14161835e-48]
[1.47824441e+08 5.14161835e-48]
[1.47824441e+08 5.14161835e-48]
[1.47824441e+08 5.14161835e-48]
[1.47824441e+08 5.14161835e-48]
[1.47824441e+08 5.14161835e-48]
[1.47824441e+08 5.14161835e-48]
[1.47824441e+08 5.14161835e-48]
[1.47824441e+08 5.14161835e-48]
[1.47824441e+08 5.14161835e-48]
[1.47824441e+08 5.14161835e-48]
[1.47824441e+08 5.14161835e-48]
[1.47824441e+08 5.14161835e-48]
[1.47824441e+08 5.14161835e-48]
[1.47824441e+08 5.14161835e-48]
[1.47824441e+08 5.14161835e-48]
[1.47824441e+08 5.14161835e-48]
[1.47824441e+08 5.14161835e-48]
[1.47824441e+08 5.14161835e-48]
[1.47824441e+08 5.14161835e-48]
[1.48964131e+08 5.18903048e-48]
[1.48964131e+08 5.18903048e-48]
[1.48964131e+08 5.18903048e-48]
[1.48964131e+08 5.18903048e-48]
[1.48964131e+08 5.18903048e-48]
[1.48964131e+08 5.18903048e-48]
[1.48964131e+08 5.18903048e-48]
[1.48964131e+08 5.18903048e-48]
[1.48964131e+08 5.18903048e-48]
[1.46485827e+08 5.06006108e-48]
[1.46485827e+08 5.06006108e-48]
[1.46485827e+08 5.06006108e-48]
[1.46485827e+08 5.06006108e-48]
[1.46485827e+08 5.06006108e-48]
[1.46485827e+08 5.06006108e-48]
[1.46485827e+08 5.06006108e-48]
[1.46485827e+08 5.06006108e-48]
[1.46485827e+08 5.06006108e-48]
[1.46485827e+08 5.06006108e-48]
[1.45013221e+08 5.08482531e-48]
[1.45013221e+08 5.08482531e-48]
[1.45013221e+08 5.08482531e-48]
[1.45013221e+08 5.08482531e-48]
[1.45013221e+08 5.08482531e-48]
[1.45013221e+08 5.08482531e-48]
[1.45013221e+08 5.08482531e-48]
[1.45013221e+08 5.08482531e-48]
[1.45013221e+08 5.08482531e-48]
[1.45013221e+08 5.08482531e-48]
[1.45013221e+08 5.08482531e-48]
[1.45013221e+08 5.08482531e-48]
[1.42981204e+08 4.95966315e-48]
[1.42981204e+08 4.95966315e-48]
[1.42981204e+08 4.95966315e-48]
[1.42981204e+08 4.95966315e-48]
[1.42981204e+08 4.95966315e-48]
[1.42981204e+08 4.95966315e-48]
[1.42981204e+08 4.95966315e-48]
[1.42981204e+08 4.95966315e-48]
[1.42981204e+08 4.95966315e-48]
[1.42981204e+08 4.95966315e-48]
[1.42981204e+08 4.95966315e-48]
[1.42981204e+08 4.95966315e-48]
[1.42981204e+08 4.95966315e-48]
[1.42981204e+08 4.95966315e-48]
[1.42981204e+08 4.95966315e-48]
[1.42981204e+08 4.95966315e-48]
[1.42981204e+08 4.95966315e-48]
[1.42981204e+08 4.95966315e-48]
[1.42981204e+08 4.95966315e-48]
[1.42981204e+08 4.95966315e-48]
[1.42981204e+08 4.95966315e-48]
[1.42981204e+08 4.95966315e-48]
[1.42981204e+08 4.95966315e-48]
[1.42981204e+08 4.95966315e-48]
[1.42981204e+08 4.95966315e-48]
